BusinessEntityID,PersonType,Name,HireDate,EmailPromotion,Thời Gian Gửi Đơn,Rate,KPI,Doanh Số Đạt Được,Vượt KPI,VacationHours,SickLeaveHours,Số Ngày,Quyết định Tăng Lương
5552,IN,Jacquelyn NULL Romero,2008-11-28 18:43:56.508,1,2013-06-23 05:59:10.443,96,846933,847630,697,30,64,1667.0,Không
5553,IN,Jacquelyn NULL Navarro,2009-01-18 04:52:28.032,0,,61,538155,520731,-17424,16,33,,Không
5554,IN,Jacquelyn C Gutierrez,2007-03-26 20:05:43.387,0,,82,723422,735021,11599,58,39,,Không
5555,IN,Jacquelyn P Torres,2011-02-18 14:21:35.514,0,,60,529333,532512,3179,38,29,,Không
5556,IN,Jacquelyn NULL Dominguez,2008-05-11 01:43:13.382,2,2009-07-16 11:49:24.178,97,855755,836493,-19262,70,67,431.0,Không
5557,IN,Jacquelyn NULL Gill,2010-06-14 18:06:20.384,1,2012-05-08 11:54:10.254,90,794000,788680,-5320,65,32,693.0,Không
5558,IN,Jacquelyn NULL Vazquez,2009-05-21 20:17:26.782,0,,60,529333,545258,15925,98,31,,Không
5559,IN,Jacquelyn NULL Blanco,2006-09-25 08:18:09.584,2,2011-06-08 07:24:26.004,70,617555,620479,2924,69,42,1716.0,Không
5560,IN,James NULL Hughes,2007-10-27 17:55:41.143,0,,120,1058666,1050906,-7760,75,67,,Không
5561,IN,Jacquelyn NULL Serrano,2007-02-19 14:00:05.362,0,,66,582266,585810,3544,54,38,,Không
5562,IN,James V Flores,2007-12-13 14:29:11.562,0,,70,617555,602486,-15069,44,74,,Không
5563,IN,James R Washington,2013-07-28 19:00:23.286,0,,104,917511,900203,-17308,74,29,,Không
5564,IN,James C Butler,2007-10-13 02:33:09.082,0,,53,467577,472145,4568,7,22,,Không
5565,IN,James NULL Simmons,2007-10-29 08:06:49.081,1,2010-05-18 23:26:22.166,33,291133,310745,19612,96,24,932.0,Không
5566,IN,Jacquelyn Y Ramos,2011-02-17 04:30:40.099,0,,119,1049844,1059783,9939,48,63,,Không
5567,IN,Jacquelyn NULL Castro,2011-04-09 03:29:50.142,0,,62,546977,533229,-13748,70,74,,Không
5568,IN,James L Gonzales,2006-11-29 14:40:01.407,1,2011-06-30 23:20:34.724,24,211733,224504,12771,23,27,1674.0,Có
5569,IN,James NULL Bryant,2009-06-01 17:19:41.182,0,,122,1076311,1064038,-12273,1,48,,Không
5570,IN,James NULL Alexander,2009-03-25 15:59:24.801,0,,62,546977,535333,-11644,5,47,,Không
5571,IN,James D Russell,2012-08-24 00:42:22.966,2,2016-04-08 04:05:39.311,66,582266,587895,5629,86,41,1323.0,Không
5572,IN,Jacquelyn C Suarez,2010-06-18 23:01:56.243,0,,109,961622,984551,22929,4,30,,Không
5573,IN,Jacquelyn NULL Saunders,2010-07-13 02:13:48.983,2,2011-01-20 01:54:35.618,120,1058666,1071190,12524,92,52,190.0,Không
5574,IN,James NULL Griffin,2008-01-23 18:50:55.465,2,2012-10-20 16:09:56.293,19,167622,142718,-24904,78,61,1731.0,Không
5575,IN,James W Diaz,2007-01-03 07:32:04.484,0,,60,529333,549578,20245,95,32,,Không
5576,IN,Jacquelyn I Rowe,2010-07-29 20:44:42.415,0,,97,855755,853637,-2118,13,55,,Không
5577,IN,Jacquelyn D Ortega,2010-04-23 11:03:20.705,0,,62,546977,556673,9696,44,75,,Không
5578,IN,James R Hayes,2010-05-29 13:38:41.048,0,,54,476400,478658,2258,10,74,,Không
5579,IN,James NULL Zhang,2007-11-17 09:05:22.830,0,,93,820466,831659,11193,65,25,,Không
5580,IN,Ramon D Zhang,2011-09-04 06:26:52.547,0,,84,741066,764263,23197,38,72,,Không
5581,IN,James M West,2010-06-04 07:02:25.146,1,2015-03-08 23:19:08.574,118,1041022,1030837,-10185,49,73,1738.0,Không
5582,IN,James D Chen,2013-08-05 00:57:56.981,1,2016-06-09 03:33:09.365,82,723422,701985,-21437,30,41,1039.0,Không
5583,IN,James A Li,2011-11-24 12:28:16.237,0,,16,141155,142234,1079,5,66,,Không
5584,IN,James NULL Yang,2011-03-31 16:55:47.089,0,,34,299955,318380,18425,12,21,,Không
5585,IN,James NULL Kumar,2013-01-13 08:06:00.511,1,2014-12-31 21:22:48.662,98,864577,858995,-5582,55,41,717.0,Không
5586,IN,Raquel D Moreno,2012-11-07 15:21:46.678,2,2013-06-15 16:55:51.790,110,970444,989839,19395,18,22,220.0,Không
5587,IN,Ramon T Chen,2009-05-07 13:56:56.005,0,,63,555800,557649,1849,45,40,,Không
5588,IN,James M Lal,2009-07-19 13:52:48.586,1,2013-07-10 19:55:26.761,62,546977,553366,6389,11,50,1452.0,Có
5589,IN,Ramon NULL Li,2012-03-08 08:22:04.757,2,2014-09-05 14:21:21.547,90,794000,771561,-22439,86,42,911.0,Không
5590,IN,James L Sharma,2009-07-23 04:59:53.950,1,2011-02-06 04:28:37.515,11,97044,101144,4100,14,27,562.0,Có
5591,IN,James NULL Shan,2012-10-06 21:09:04.440,1,2014-06-07 12:13:19.520,53,467577,457545,-10032,52,48,608.0,Không
5592,IN,Ramon M Liu,2006-09-16 01:58:40.066,0,,73,644022,629715,-14307,91,25,,Không
5593,IN,James J Jai,2012-05-22 21:13:30.882,0,,30,264666,249035,-15631,34,76,,Không
5594,IN,Jonathan F Ross,2007-08-08 05:23:37.819,0,,74,652844,652855,11,39,33,,Không
5595,IN,Ramon K Yang,2012-11-16 18:05:27.633,1,2013-04-17 15:01:32.736,50,441111,446885,5774,33,71,151.0,Không
5596,IN,Jonathan M Henderson,2012-07-26 20:36:45.471,0,,67,591088,597990,6902,81,39,,Không
5597,IN,Jonathan R Coleman,2007-03-20 03:19:22.835,0,,91,802822,798192,-4630,43,66,,Không
5598,IN,Ramon NULL Huang,2013-03-14 09:47:46.920,0,,72,635200,614134,-21066,92,76,,Không
5599,IN,Jonathan NULL Jenkins,2007-01-02 17:12:33.636,1,2010-10-19 07:17:41.320,67,591088,567639,-23449,96,62,1385.0,Không
5600,IN,Jonathan T Perry,2009-07-02 11:01:13.256,2,2014-01-25 16:51:01.808,91,802822,786779,-16043,87,60,1668.0,Không
5601,IN,Jonathan NULL Powell,2008-11-05 20:44:38.126,0,,63,555800,570954,15154,86,50,,Không
5602,IN,Jonathan NULL Long,2010-08-06 21:33:29.932,0,,55,485222,465516,-19706,53,64,,Không
5603,IN,Jonathan NULL Patterson,2013-07-08 10:16:18.357,1,2014-07-29 10:57:27.866,43,379355,400480,21125,93,52,386.0,Không
5604,IN,Jonathan NULL Hughes,2007-03-07 19:33:09.645,1,2011-11-30 05:08:20.775,88,776355,763828,-12527,56,76,1728.0,Không
5605,IN,Jonathan H Flores,2010-06-05 10:19:35.544,0,,51,449933,458192,8259,57,42,,Không
5606,IN,Ramon M Wu,2010-08-21 00:47:16.332,2,2012-12-12 20:05:48.717,42,370533,362823,-7710,47,43,844.0,Không
5607,IN,Ramon NULL Lin,2012-02-14 03:40:47.837,1,2015-08-27 03:41:58.100,77,679311,687952,8641,61,53,1290.0,Không
5608,IN,Ramon D Zhou,2012-12-05 22:12:51.495,0,,29,255844,277658,21814,37,26,,Không
5609,IN,Jonathan A Washington,2008-09-20 19:54:18.811,2,2010-12-19 08:08:01.074,111,979266,975362,-3904,27,74,819.0,Không
5610,IN,Jonathan NULL Butler,2013-01-17 23:11:25.551,1,2014-12-02 13:24:50.608,13,114688,89737,-24951,22,73,683.0,Không
5611,IN,Ramon NULL Ye,2011-03-23 08:53:51.919,2,2015-08-18 16:33:24.653,74,652844,657072,4228,46,43,1609.0,Có
5612,IN,Jonathan NULL Foster,2011-12-21 14:39:51.286,0,,97,855755,867617,11862,85,54,,Không
5613,IN,Jonathan NULL Gonzales,2012-11-29 05:58:58.114,0,,120,1058666,1050575,-8091,25,68,,Không
5614,IN,Jonathan J Bryant,2010-03-05 08:59:30.100,2,2012-05-15 08:03:53.059,54,476400,456706,-19694,33,26,801.0,Không
5615,IN,Ramon K Zhao,2008-02-29 01:38:00.358,1,2009-02-21 17:29:40.118,120,1058666,1050087,-8579,56,44,358.0,Không
5616,IN,Jonathan NULL Alexander,2010-03-08 17:58:32.027,0,,95,838111,831502,-6609,74,75,,Không
5617,IN,Ramon B Lu,2007-04-29 04:05:14.531,0,,108,952800,939313,-13487,63,67,,Không
5618,IN,Jonathan NULL Russell,2013-12-14 18:05:02.683,0,,120,1058666,1041929,-16737,64,53,,Không
5619,IN,Jonathan R Griffin,2006-08-12 21:06:48.248,1,2008-03-07 03:07:57.096,120,1058666,1072939,14273,45,73,572.0,Không
5620,IN,Jonathan K Diaz,2006-01-06 05:14:45.371,0,,70,617555,593532,-24023,25,32,,Không
5621,IN,Jonathan NULL Hayes,2011-11-29 11:04:38.063,1,2014-07-26 09:30:22.900,103,908688,900007,-8681,7,26,969.0,Không
5622,IN,Ramon D Xu,2009-09-04 19:33:47.856,0,,103,908688,890685,-18003,31,21,,Không
5623,IN,Jonathan W Zhang,2006-11-11 15:08:35.702,0,,52,458755,449064,-9691,54,59,,Không
5624,IN,Ramon NULL Gao,2008-09-03 11:42:53.873,0,,42,370533,374355,3822,62,57,,Không
5625,IN,Ramon D Ma,2012-03-15 13:59:04.268,0,,22,194088,189081,-5007,82,54,,Không
5626,IN,Jonathan G Chen,2007-08-29 20:49:03.761,1,2011-05-19 13:36:02.182,67,591088,611505,20417,12,80,1358.0,Không
5627,IN,Ramon NULL Guo,2008-05-19 19:14:28.889,0,,72,635200,653943,18743,55,25,,Không
5628,IN,Ramon NULL He,2010-01-29 17:47:19.749,1,2012-08-25 04:19:06.808,68,599911,580889,-19022,63,37,938.0,Không
5629,IN,Jonathan E Li,2012-08-27 17:35:29.390,1,2015-10-19 23:32:46.424,39,344066,354062,9996,36,74,1148.0,Không
5630,IN,Jonathan NULL Yang,2010-01-24 17:07:01.093,0,,114,1005733,988077,-17656,76,56,,Không
5631,IN,Ramon R Zheng,2009-12-04 19:31:59.903,2,2012-11-22 04:48:56.636,55,485222,461841,-23381,55,26,1083.0,Không
5632,IN,Jonathan NULL Lal,2006-05-02 08:14:33.047,1,2008-12-04 07:22:41.794,99,873400,864684,-8716,23,67,946.0,Không
5633,IN,Raquel NULL Alonso,2007-05-12 03:20:11.066,0,,111,979266,957422,-21844,92,26,,Không
5634,IN,Ramon NULL Hu,2010-02-05 07:58:52.762,2,2014-02-13 02:23:55.091,125,1102777,1085324,-17453,54,62,1468.0,Không
5635,IN,Jonathan NULL Shan,2013-02-13 11:40:42.289,0,,39,344066,319190,-24876,4,72,,Không
5636,IN,Ramón S Cai,2010-11-02 05:20:42.295,1,2015-02-07 01:34:57.266,41,361711,370517,8806,80,42,1557.0,Không
5637,IN,Jonathan NULL Jai,2008-04-24 18:06:19.976,0,,59,520511,524973,4462,0,53,,Không
5638,IN,Ramon NULL Zeng,2010-05-20 04:08:15.225,1,2011-06-16 11:55:27.489,54,476400,486988,10588,13,25,392.0,Có
5639,IN,Ramon NULL She,2013-09-28 00:04:57.560,0,,81,714600,735177,20577,92,29,,Không
5640,IN,Logan L Ross,2008-01-21 10:23:23.706,0,,83,732244,730022,-2222,49,30,,Không
5641,IN,Logan C Henderson,2009-02-05 19:40:09.101,0,,121,1067488,1064149,-3339,49,40,,Không
5642,IN,Ernest M Zhang,2007-11-06 18:00:00.505,0,,116,1023377,1001264,-22113,42,53,,Không
5643,IN,Logan NULL Coleman,2009-01-26 16:54:57.750,1,2010-06-20 22:54:23.876,35,308777,290188,-18589,86,61,510.0,Không
5644,IN,Ernest NULL Wang,2012-07-17 20:53:01.325,1,2017-07-07 19:01:40.958,9,79400,79424,24,65,55,1815.0,Không
5645,IN,Logan S Jenkins,2006-05-01 07:34:59.902,0,,24,211733,213975,2242,32,42,,Không
5646,IN,Ernest W Chen,2013-07-30 03:21:55.434,0,,111,979266,967781,-11485,6,37,,Không
5647,IN,Logan NULL Perry,2013-05-18 19:40:13.667,0,,102,899866,882756,-17110,39,34,,Không
5648,IN,Logan H Powell,2012-01-16 18:17:59.991,0,,51,449933,463708,13775,20,64,,Không
5649,IN,Logan NULL Long,2007-01-23 02:36:39.284,0,,96,846933,834859,-12074,46,44,,Không
5650,IN,Ernest L Li,2009-04-21 04:17:56.266,0,,42,370533,377678,7145,92,32,,Không
5651,IN,Ernest NULL Liu,2007-07-13 02:42:19.897,1,2007-12-16 03:40:50.398,68,599911,607838,7927,4,40,156.0,Không
5652,IN,Logan NULL Patterson,2012-04-13 02:27:38.649,0,,23,202911,201881,-1030,60,52,,Không
5653,IN,Logan M Hughes,2006-05-30 09:42:27.118,2,2009-05-31 13:20:05.134,11,97044,90000,-7044,27,52,1097.0,Không
5654,IN,Logan K Flores,2011-08-25 08:34:19.784,2,2012-04-16 16:57:23.229,72,635200,614617,-20583,25,45,235.0,Không
5655,IN,Logan A Washington,2012-11-02 15:57:39.704,1,2013-09-23 20:56:06.137,33,291133,301311,10178,12,59,325.0,Không
5656,IN,Raquel Z Romero,2011-12-22 22:13:08.197,2,2016-04-13 02:32:15.307,113,996911,982042,-14869,74,72,1573.0,Không
5657,IN,Ernest L Huang,2007-01-22 09:36:56.658,0,,70,617555,626871,9316,2,26,,Không
5658,IN,Ernest L Wu,2010-03-07 11:32:45.035,0,,91,802822,802401,-421,84,54,,Không
5659,IN,Ernest NULL Lin,2009-10-12 05:42:33.650,2,2013-09-14 17:49:19.980,110,970444,950148,-20296,16,71,1433.0,Không
5660,IN,Logan F Foster,2007-04-15 12:24:13.854,1,2008-04-12 10:04:51.640,55,485222,473238,-11984,92,46,362.0,Không
5661,IN,Ernest P Zhou,2011-04-02 06:11:13.336,0,,83,732244,756845,24601,35,57,,Không
5662,IN,Logan NULL Gonzales,2013-02-11 23:58:11.738,0,,9,79400,91010,11610,92,46,,Không
5663,IN,Ernest A Ye,2009-12-29 23:36:37.774,2,2014-09-04 05:36:48.527,91,802822,803967,1145,65,73,1709.0,Không
5664,IN,Logan A Bryant,2010-12-31 00:23:05.902,0,,26,229377,211228,-18149,14,80,,Không
5665,IN,Ernest C Zhao,2009-08-20 18:38:21.654,0,,109,961622,938142,-23480,84,43,,Không
5666,IN,Ernest H Lu,2008-07-11 18:57:03.599,0,,78,688133,668355,-19778,3,48,,Không
5667,IN,Logan E Alexander,2008-06-06 21:22:52.182,0,,21,185266,187052,1786,67,42,,Không
5668,IN,Ernest R Xu,2009-11-24 11:13:17.506,0,,80,705777,727139,21362,63,35,,Không
5669,IN,Logan NULL Griffin,2007-07-02 05:11:46.116,0,,59,520511,535269,14758,92,69,,Không
5670,IN,Logan A Diaz,2012-10-22 18:33:56.336,2,2015-04-26 11:16:13.903,61,538155,519353,-18802,96,47,915.0,Không
5671,IN,Ernest V Sun,2007-04-19 14:20:10.202,0,,39,344066,348306,4240,49,37,,Không
5672,IN,Logan J Hayes,2006-11-14 08:52:08.098,2,2009-07-31 07:15:34.747,102,899866,879621,-20245,13,63,989.0,Không
5673,IN,Ernest NULL Zhu,2010-06-26 02:51:06.449,0,,87,767533,766252,-1281,79,47,,Không
5674,IN,Ernest NULL Gao,2006-09-03 20:15:03.703,1,2010-11-04 15:12:23.039,43,379355,389488,10133,71,72,1522.0,Không
5675,IN,Logan M Wang,2007-03-08 23:02:42.963,0,,84,741066,744206,3140,57,32,,Không
5676,IN,Ernest N Liang,2006-01-04 08:05:55.481,0,,61,538155,532899,-5256,54,51,,Không
5677,IN,Logan J Chow,2006-07-05 10:58:11.307,0,,14,123511,108985,-14526,71,73,,Không
5678,IN,Logan NULL Li,2011-09-02 21:11:16.827,1,2016-04-09 15:52:43.612,77,679311,692540,13229,72,30,1680.0,Không
5679,IN,Zachary NULL Shan,2012-05-01 07:12:35.055,2,2013-10-26 21:39:40.020,62,546977,524637,-22340,92,34,543.0,Không
5680,IN,Ernest NULL Guo,2010-01-22 05:57:06.183,0,,70,617555,603383,-14172,95,46,,Không
5681,IN,Zachary M Jai,2006-08-02 17:36:33.106,2,2010-09-02 03:12:43.688,107,943977,962642,18665,72,43,1491.0,Không
5682,IN,Ernest NULL Harrison,2006-08-03 02:21:31.191,1,2008-03-05 21:13:01.929,24,211733,210884,-849,5,35,580.0,Không
5683,IN,Ethan NULL Ross,2011-01-12 18:16:01.042,1,2015-10-17 23:27:33.190,44,388177,406877,18700,30,43,1739.0,Có
5684,IN,Ethan NULL Henderson,2007-02-13 11:29:50.014,0,,30,264666,254352,-10314,27,51,,Không
5685,IN,Ernest NULL Hu,2007-03-27 03:14:58.315,0,,40,352888,376659,23771,32,48,,Không
5686,IN,Ethan G Coleman,2011-10-29 04:03:12.556,0,,95,838111,858232,20121,67,77,,Không
5687,IN,Ethan F Jenkins,2007-04-27 03:22:05.964,0,,103,908688,898789,-9899,89,74,,Không
5688,IN,Ethan NULL Perry,2012-12-31 18:11:10.022,2,2016-03-11 19:42:20.196,96,846933,863139,16206,76,50,1166.0,Không
5689,IN,Ethan L Powell,2009-08-07 07:46:36.204,1,2012-06-06 07:59:59.377,58,511688,518795,7107,8,50,1034.0,Có
5690,IN,Ernest M Zeng,2010-10-05 15:40:30.114,0,,15,132333,131024,-1309,19,63,,Không
5691,IN,Ethan H Long,2010-05-18 18:13:52.452,2,2011-03-25 13:22:18.565,45,397000,383209,-13791,94,61,310.0,Không
5692,IN,Ethan R Patterson,2007-09-23 21:55:32.485,0,,93,820466,822021,1555,96,65,,Không
5693,IN,Ernest NULL She,2007-11-26 08:15:56.931,2,2009-08-29 05:49:13.568,84,741066,760812,19746,95,27,641.0,Không
5694,IN,Ethan NULL Hughes,2009-02-13 08:20:19.735,0,,31,273488,265991,-7497,20,74,,Không
5695,IN,Raquel H Gutierrez,2010-11-02 06:21:29.347,0,,76,670488,648771,-21717,98,69,,Không
5696,IN,Ethan B Flores,2008-04-28 07:18:51.566,1,2012-01-24 20:25:54.461,42,370533,349843,-20690,45,70,1366.0,Không
5697,IN,Ethan E Butler,2007-04-07 19:15:05.838,0,,44,388177,402594,14417,54,63,,Không
5698,IN,Ethan NULL Simmons,2011-06-17 15:41:33.719,0,,100,882222,903291,21069,72,22,,Không
5699,IN,Steve C Wagner,2008-03-14 10:28:47.798,1,2013-01-15 20:52:57.552,84,741066,734144,-6922,24,63,1768.0,Không
5700,IN,Steve R Chen,2010-12-02 12:27:20.571,0,,31,273488,249029,-24459,57,55,,Không
5701,IN,Steve NULL Li,2011-12-03 11:48:07.378,2,2013-04-27 11:36:15.702,44,388177,409425,21248,64,38,510.0,Không
5702,IN,Ethan NULL Foster,2007-04-03 21:43:05.893,1,2008-12-29 22:09:58.971,74,652844,654507,1663,77,56,636.0,Không
5703,IN,Ethan D Gonzales,2010-10-10 06:49:35.442,1,2012-09-07 00:20:27.708,85,749888,725445,-24443,10,23,697.0,Không
5704,IN,Steve V Liu,2006-08-05 00:18:48.622,2,2008-04-15 01:27:59.081,90,794000,817097,23097,77,78,619.0,Không
5705,IN,Ethan L Bryant,2009-07-09 00:33:01.637,0,,125,1102777,1096002,-6775,53,30,,Không
5706,IN,Ethan A Alexander,2012-02-21 02:29:16.114,0,,44,388177,388845,668,30,27,,Không
5707,IN,Steve L Yang,2009-04-24 08:02:01.861,0,,43,379355,358838,-20517,85,68,,Không
5708,IN,Steve NULL Wu,2009-05-11 13:33:47.357,0,,16,141155,154821,13666,91,64,,Không
5709,IN,Ethan I Russell,2013-11-05 15:35:17.851,0,,82,723422,744410,20988,52,26,,Không
5710,IN,Steve A Lin,2012-01-28 08:46:57.010,2,2016-09-13 05:04:22.053,86,758711,754532,-4179,12,58,1689.0,Không
5711,IN,Ethan NULL Griffin,2009-01-25 18:04:22.520,0,,98,864577,885934,21357,17,69,,Không
5712,IN,Steve C Zhou,2007-09-04 00:11:34.035,0,,11,97044,116950,19906,99,41,,Không
5713,IN,Ethan NULL Diaz,2009-01-10 15:12:41.958,2,2010-04-26 20:33:38.985,72,635200,636929,1729,71,30,471.0,Không
5714,IN,Raquel NULL Torres,2013-06-04 08:29:20.347,0,,91,802822,778727,-24095,52,69,,Không
5715,IN,Steve NULL Ye,2013-01-19 20:49:36.254,0,,59,520511,502112,-18399,7,20,,Không
5716,IN,Ethan NULL Hayes,2006-12-01 02:31:59.613,0,,51,449933,467951,18018,80,53,,Không
5717,IN,Ethan G Zhang,2012-12-29 04:38:41.089,1,2016-07-30 09:27:35.729,32,282311,257566,-24745,32,40,1309.0,Không
5718,IN,Ethan R Winston,2006-12-30 22:12:57.083,0,,60,529333,510075,-19258,7,54,,Không
5719,IN,Steve NULL Lu,2012-06-08 12:43:09.202,0,,121,1067488,1073514,6026,25,64,,Không
5720,IN,Ethan NULL Chen,2008-06-16 11:16:05.541,0,,73,644022,665930,21908,59,39,,Không
5721,IN,Steve T Xu,2008-08-13 07:19:27.103,2,2012-08-23 05:03:45.263,106,935155,927627,-7528,37,65,1470.0,Không
5722,IN,Steve I Sun,2008-02-17 02:08:32.366,1,2012-04-15 13:47:58.672,27,238200,232105,-6095,97,74,1519.0,Không
5723,IN,Ethan L Yang,2009-08-16 06:00:53.941,0,,66,582266,587951,5685,60,46,,Không
5724,IN,Steve J Gao,2012-05-30 14:18:57.569,0,,23,202911,212443,9532,91,57,,Không
5725,IN,Ethan NULL Kumar,2009-10-30 14:24:29.405,1,2010-12-18 09:00:27.966,64,564622,561659,-2963,65,59,413.0,Không
5726,IN,Steve NULL Ma,2009-11-02 06:47:08.203,0,,96,846933,830888,-16045,74,54,,Không
5727,IN,Steve NULL Liang,2009-02-16 01:02:20.302,0,,48,423466,429714,6248,17,72,,Không
5728,IN,Ethan A Lal,2007-07-01 01:11:33.206,0,,51,449933,441513,-8420,39,31,,Không
5729,IN,Steve L Guo,2006-09-22 17:15:39.037,0,,94,829288,816441,-12847,92,25,,Không
5730,IN,Ethan M Sharma,2007-02-07 06:58:44.686,1,2007-08-15 21:41:50.750,41,361711,358840,-2871,22,34,189.0,Không
5731,IN,Ethan NULL Shan,2008-08-11 14:23:04.263,0,,99,873400,868505,-4895,54,44,,Không
5732,IN,Ethan NULL Jai,2012-03-30 19:47:29.127,1,2013-02-28 06:23:51.753,84,741066,721133,-19933,81,38,334.0,Không
5733,IN,Raquel A Dominguez,2010-01-18 07:59:27.297,0,,96,846933,846913,-20,77,39,,Không
5734,IN,Steve J He,2008-01-26 05:08:28.365,0,,93,820466,843769,23303,19,35,,Không
5735,IN,Steve D Zheng,2010-06-05 07:05:32.494,2,2012-12-17 17:25:13.201,80,705777,721765,15988,27,70,926.0,Không
5736,IN,Steve A Hu,2013-07-17 20:41:41.934,0,,20,176444,152589,-23855,13,64,,Không
5737,IN,Steve M Cai,2007-01-12 08:06:48.346,0,,88,776355,758157,-18198,57,54,,Không
5738,IN,Steve NULL Zeng,2012-01-17 19:19:24.162,0,,65,573444,592232,18788,60,56,,Không
5739,IN,Ryan NULL Ross,2009-07-26 19:36:45.239,2,2012-11-08 01:48:15.986,19,167622,181879,14257,70,41,1200.0,Không
5740,IN,Ryan M Henderson,2008-09-04 18:29:57.500,0,,27,238200,258375,20175,44,60,,Không
5741,IN,Ryan NULL Coleman,2007-10-26 02:07:18.941,0,,116,1023377,1023494,117,19,24,,Không
5742,IN,Ryan C Jenkins,2011-01-17 06:26:55.323,1,2011-06-29 17:04:49.946,97,855755,841115,-14640,56,62,163.0,Không
5743,IN,Micah C Wang,2006-06-01 10:39:11.622,0,,26,229377,244608,15231,75,29,,Không
5744,IN,Ryan NULL Perry,2007-12-14 14:00:52.005,0,,30,264666,253882,-10784,83,79,,Không
5745,IN,Ryan K Powell,2007-08-08 00:10:20.791,2,2010-04-07 01:18:20.341,35,308777,320796,12019,91,50,973.0,Không
5746,IN,Micah NULL Chen,2007-05-03 23:38:43.934,2,2010-09-26 15:26:23.215,79,696955,721935,24980,89,27,1241.0,Không
5747,IN,Ryan H Long,2011-03-07 00:26:05.932,0,,62,546977,524967,-22010,85,75,,Không
5748,IN,Ryan B Patterson,2010-07-09 06:12:27.573,2,2014-02-15 10:40:48.345,18,158800,150616,-8184,84,45,1317.0,Không
5749,IN,Micah NULL Li,2007-12-28 06:22:51.483,0,,114,1005733,997680,-8053,20,53,,Không
5750,IN,Raquel T Gill,2011-01-25 23:12:45.195,0,,9,79400,84836,5436,37,74,,Không
5751,IN,Micah J Liu,2006-03-30 23:55:21.072,2,2006-09-07 06:03:40.527,65,573444,578778,5334,64,72,160.0,Không
5752,IN,Ryan C Hughes,2007-10-18 11:58:16.598,0,,97,855755,836515,-19240,59,77,,Không
5753,IN,Ryan M Flores,2008-06-19 07:20:58.863,2,2012-08-27 17:10:51.457,71,626377,604086,-22291,78,28,1530.0,Không
5754,IN,Micah A Yang,2009-12-23 20:30:26.859,2,2014-09-06 08:40:22.738,54,476400,493683,17283,15,33,1717.0,Có
5755,IN,Micah NULL Huang,2010-10-27 09:22:30.495,0,,68,599911,620246,20335,17,70,,Không
5756,IN,Ryan NULL Washington,2006-03-27 11:40:31.894,0,,105,926333,932759,6426,45,67,,Không
5757,IN,Ryan A Butler,2008-03-26 02:08:36.091,0,,117,1032200,1022308,-9892,31,49,,Không
5758,IN,Micah NULL Wu,2006-03-13 06:14:31.414,0,,106,935155,959749,24594,50,28,,Không
5759,IN,Ryan NULL Simmons,2012-04-10 09:28:38.106,0,,64,564622,554648,-9974,4,50,,Không
5760,IN,Ryan W Foster,2008-03-27 05:36:19.437,0,,88,776355,765176,-11179,68,60,,Không
5761,IN,Micah NULL Lin,2010-04-24 03:06:33.370,1,2013-02-11 15:58:04.194,61,538155,562609,24454,81,26,1024.0,Không
5762,IN,Ryan M Gonzales,2013-11-14 14:59:05.023,1,2014-08-22 13:19:38.494,76,670488,680806,10318,7,59,280.0,Không
5763,IN,Ryan W Bryant,2009-12-26 17:28:11.435,2,2014-07-04 17:05:04.575,44,388177,406964,18787,68,52,1650.0,Không
5764,IN,Micah A Zhou,2008-01-04 19:23:12.621,1,2010-10-24 11:31:04.241,33,291133,287216,-3917,58,57,1023.0,Không
5765,IN,Ryan J Alexander,2006-09-18 17:24:05.013,1,2008-03-10 01:42:45.365,124,1093955,1106106,12151,20,78,538.0,Không
5766,IN,Micah A Ye,2006-02-25 19:51:35.579,0,,53,467577,482023,14446,64,78,,Không
5767,IN,Ryan G Russell,2007-02-24 15:33:55.906,2,2009-08-01 05:15:32.750,28,247022,254241,7219,41,41,888.0,Có
5768,IN,Micah NULL Zhao,2012-06-04 00:51:12.478,0,,51,449933,460942,11009,71,62,,Không
5769,IN,Ryan A Griffin,2008-05-08 01:20:55.563,1,2011-12-25 21:47:56.957,117,1032200,1018291,-13909,78,49,1326.0,Không
5770,IN,Ryan J Diaz,2009-11-14 19:55:59.269,2,2013-11-08 22:10:26.662,18,158800,169503,10703,40,50,1455.0,Có
5771,IN,Ryan NULL Hayes,2011-09-04 06:25:36.314,0,,28,247022,247789,767,71,64,,Không
5772,IN,Ryan NULL Zhang,2008-06-27 04:38:55.983,2,2012-11-24 22:09:22.491,48,423466,436370,12904,85,43,1611.0,Không
